user_id,activity_date,sessions,session_duration_min,workouts_completed,ai_coach_used,training_plan_accessed,calories_burned,active_minutes,steps_recorded,registration_date,days_since_reg,week_number,day_of_week,is_weekend
U00664,2026-01-05,1,63.8,2,0,1,785,84,3590,2026-01-05,0,2,Monday,0
U00664,2026-01-06,1,41.9,1,0,0,267,49,4676,2026-01-05,1,2,Tuesday,0
U00664,2026-01-07,3,30.5,2,0,0,347,61,3187,2026-01-05,2,2,Wednesday,0
U00664,2026-01-08,2,28.3,1,0,0,431,39,0,2026-01-05,3,2,Thursday,0
U00664,2026-01-09,2,29.9,3,1,0,839,80,0,2026-01-05,4,2,Friday,0
U00664,2026-01-12,1,13.4,1,1,0,342,29,2220,2026-01-05,7,3,Monday,0
U00664,2026-01-13,1,20.1,1,1,0,116,34,0,2026-01-05,8,3,Tuesday,0
U00664,2026-01-14,1,10.7,2,0,1,456,47,0,2026-01-05,9,3,Wednesday,0
U00664,2026-01-21,1,10.8,1,0,0,194,27,3763,2026-01-05,16,4,Wednesday,0
U00664,2026-01-22,1,54.4,1,0,1,462,58,10656,2026-01-05,17,4,Thursday,0
U00664,2026-01-24,3,55.1,2,1,0,588,78,6682,2026-01-05,19,4,Saturday,1
U00664,2026-01-28,1,45.1,1,0,0,356,51,7462,2026-01-05,23,5,Wednesday,0
U00664,2026-01-29,1,12.6,1,0,0,103,28,7432,2026-01-05,24,5,Thursday,0
U00664,2026-02-04,1,17.9,1,0,0,337,32,0,2026-01-05,30,6,Wednesday,0
U00664,2026-02-06,3,20.3,1,1,0,281,34,0,2026-01-05,32,6,Friday,0
U00664,2026-02-10,1,18.0,2,1,0,487,52,0,2026-01-05,36,7,Tuesday,0
U00664,2026-02-12,2,30.5,2,0,0,568,61,6931,2026-01-05,38,7,Thursday,0
U00664,2026-02-15,2,16.5,0,0,0,50,11,8157,2026-01-05,41,7,Sunday,1
U00664,2026-02-16,1,27.5,1,1,0,316,39,0,2026-01-05,42,8,Monday,0
U00664,2026-02-22,1,11.0,2,0,0,397,47,2431,2026-01-05,48,8,Sunday,1
U00665,2026-01-03,2,13.5,0,0,1,50,9,0,2026-01-03,0,1,Saturday,1
U00665,2026-01-05,2,31.8,0,0,0,95,22,1469,2026-01-03,2,2,Monday,0
U00665,2026-01-06,1,29.0,1,0,0,354,40,6124,2026-01-03,3,2,Tuesday,0
U00665,2026-01-07,1,29.3,1,0,0,208,40,0,2026-01-03,4,2,Wednesday,0
U00665,2026-01-10,2,34.3,3,0,0,789,84,0,2026-01-03,7,2,Saturday,1
U00665,2026-01-12,2,25.9,2,0,0,661,58,0,2026-01-03,9,3,Monday,0
U00665,2026-01-13,1,12.5,1,0,0,335,28,0,2026-01-03,10,3,Tuesday,0
U00665,2026-01-15,1,24.5,1,0,0,350,37,0,2026-01-03,12,3,Thursday,0
U00665,2026-01-20,1,13.8,1,0,0,202,29,0,2026-01-03,17,4,Tuesday,0
U00665,2026-01-22,1,28.0,1,1,1,441,39,6519,2026-01-03,19,4,Thursday,0
U00665,2026-01-27,1,17.4,2,0,0,567,52,0,2026-01-03,24,5,Tuesday,0
U00665,2026-01-28,1,23.8,1,0,0,344,36,0,2026-01-03,25,5,Wednesday,0
U00665,2026-02-01,1,18.9,1,0,0,291,33,0,2026-01-03,29,5,Sunday,1
U00665,2026-02-03,1,26.2,1,0,0,301,38,0,2026-01-03,31,6,Tuesday,0
U00665,2026-02-07,2,24.8,1,0,0,430,37,0,2026-01-03,35,6,Saturday,1
U00665,2026-02-22,2,33.5,1,0,0,364,43,0,2026-01-03,50,8,Sunday,1
U00666,2026-01-16,1,26.3,1,0,0,358,38,0,2026-01-16,0,3,Friday,0
U00666,2026-01-17,1,56.7,1,0,0,329,59,0,2026-01-16,1,3,Saturday,1
U00666,2026-01-18,1,20.9,1,1,1,320,34,8388,2026-01-16,2,3,Sunday,1
U00666,2026-01-19,2,62.8,1,1,0,450,63,4595,2026-01-16,3,4,Monday,0
U00666,2026-01-21,1,38.5,1,0,0,275,46,0,2026-01-16,5,4,Wednesday,0
U00666,2026-01-22,1,18.7,1,1,0,419,33,0,2026-01-16,6,4,Thursday,0
U00666,2026-01-23,1,55.8,1,0,0,283,59,4007,2026-01-16,7,4,Friday,0
U00666,2026-01-24,1,32.2,1,1,1,189,42,5918,2026-01-16,8,4,Saturday,1
U00666,2026-01-26,1,29.5,1,0,1,366,40,7013,2026-01-16,10,5,Monday,0
U00666,2026-01-27,3,44.9,1,0,1,417,51,9640,2026-01-16,11,5,Tuesday,0
U00666,2026-01-28,1,20.9,1,1,1,307,34,7403,2026-01-16,12,5,Wednesday,0
U00666,2026-02-01,1,12.3,1,1,1,283,28,0,2026-01-16,16,5,Sunday,1
U00666,2026-02-03,3,25.0,3,1,1,857,77,8963,2026-01-16,18,6,Tuesday,0
U00666,2026-02-04,1,35.4,1,0,1,399,44,0,2026-01-16,19,6,Wednesday,0
U00666,2026-02-05,1,75.0,1,0,0,434,72,0,2026-01-16,20,6,Thursday,0
U00666,2026-02-07,2,46.9,1,1,0,387,52,0,2026-01-16,22,6,Saturday,1
U00666,2026-02-08,1,14.3,1,0,1,265,30,0,2026-01-16,23,6,Sunday,1
U00666,2026-02-12,1,35.0,1,0,1,292,44,10233,2026-01-16,27,7,Thursday,0
U00666,2026-02-13,3,31.3,1,1,0,331,41,6492,2026-01-16,28,7,Friday,0
U00666,2026-02-14,2,37.7,0,1,0,113,26,6321,2026-01-16,29,7,Saturday,1
U00666,2026-02-20,1,35.6,1,1,0,439,44,7122,2026-01-16,35,8,Friday,0
U00666,2026-02-21,1,50.8,1,0,1,250,55,10664,2026-01-16,36,8,Saturday,1
U00666,2026-02-23,1,25.2,1,0,1,306,37,0,2026-01-16,38,9,Monday,0
U00666,2026-02-27,1,27.9,2,1,0,467,59,4946,2026-01-16,42,9,Friday,0
U00666,2026-02-28,1,35.2,1,1,0,461,44,0,2026-01-16,43,9,Saturday,1
U00666,2026-03-01,1,14.0,1,0,1,354,29,7687,2026-01-16,44,9,Sunday,1
U00667,2026-01-21,3,45.2,1,1,1,356,51,0,2026-01-21,0,4,Wednesday,0
U00667,2026-01-23,2,21.2,2,0,1,695,54,4729,2026-01-21,2,4,Friday,0
U00667,2026-01-24,1,30.8,2,0,1,601,61,0,2026-01-21,3,4,Saturday,1
U00667,2026-01-25,1,36.8,2,0,1,664,65,0,2026-01-21,4,4,Sunday,1
U00667,2026-01-26,1,34.6,1,0,1,308,44,3426,2026-01-21,5,5,Monday,0
U00667,2026-01-27,1,20.0,1,0,0,300,34,0,2026-01-21,6,5,Tuesday,0
U00667,2026-01-28,1,18.2,1,1,0,264,32,7768,2026-01-21,7,5,Wednesday,0
U00667,2026-01-29,1,27.2,1,0,0,360,39,0,2026-01-21,8,5,Thursday,0
U00667,2026-01-31,1,24.1,1,1,1,345,36,0,2026-01-21,10,5,Saturday,1
U00667,2026-02-01,2,61.8,2,0,1,601,83,0,2026-01-21,11,5,Sunday,1
U00667,2026-02-02,1,25.1,1,1,0,311,37,5541,2026-01-21,12,6,Monday,0
U00667,2026-02-03,1,41.1,1,0,1,399,48,0,2026-01-21,13,6,Tuesday,0
U00667,2026-02-04,1,18.6,1,0,0,180,33,2002,2026-01-21,14,6,Wednesday,0
U00667,2026-02-05,1,20.4,2,1,0,527,54,2811,2026-01-21,15,6,Thursday,0
U00667,2026-02-06,1,64.1,1,0,1,455,64,6949,2026-01-21,16,6,Friday,0
U00667,2026-02-07,2,17.8,2,1,1,408,52,0,2026-01-21,17,6,Saturday,1
U00667,2026-02-09,2,60.3,1,1,1,429,62,5031,2026-01-21,19,7,Monday,0
U00667,2026-02-10,2,51.6,1,1,0,615,56,0,2026-01-21,20,7,Tuesday,0
U00667,2026-02-11,1,38.5,2,1,0,618,66,0,2026-01-21,21,7,Wednesday,0
U00667,2026-02-12,1,27.0,1,1,0,363,38,0,2026-01-21,22,7,Thursday,0
U00667,2026-02-13,2,38.7,1,1,1,387,47,7801,2026-01-21,23,7,Friday,0
U00667,2026-02-14,1,15.1,1,1,0,213,30,3398,2026-01-21,24,7,Saturday,1
U00667,2026-02-16,1,28.7,1,1,1,250,40,0,2026-01-21,26,8,Monday,0
U00667,2026-02-17,1,8.2,3,0,0,299,65,0,2026-01-21,27,8,Tuesday,0
U00667,2026-02-18,1,18.1,1,1,0,296,32,0,2026-01-21,28,8,Wednesday,0
U00667,2026-02-19,1,17.8,2,1,1,253,52,0,2026-01-21,29,8,Thursday,0
U00667,2026-02-20,2,32.2,1,0,1,361,42,0,2026-01-21,30,8,Friday,0
U00667,2026-02-21,2,38.7,0,1,0,116,27,0,2026-01-21,31,8,Saturday,1
U00667,2026-02-24,1,23.5,1,1,0,341,36,0,2026-01-21,34,9,Tuesday,0
U00667,2026-02-27,2,57.1,2,1,1,466,79,0,2026-01-21,37,9,Friday,0
U00667,2026-03-01,1,24.2,2,0,1,557,56,6626,2026-01-21,39,9,Sunday,1
U00668,2026-01-07,3,32.1,2,0,0,493,62,0,2026-01-06,1,2,Wednesday,0
U00668,2026-01-09,1,11.8,2,0,0,399,48,4253,2026-01-06,3,2,Friday,0
U00668,2026-01-20,2,25.9,1,0,1,205,38,6066,2026-01-06,14,4,Tuesday,0
U00668,2026-01-30,1,13.3,1,0,1,264,29,5936,2026-01-06,24,5,Friday,0
U00668,2026-02-03,3,28.2,1,0,1,326,39,0,2026-01-06,28,6,Tuesday,0
U00668,2026-02-04,2,21.6,1,0,0,388,35,0,2026-01-06,29,6,Wednesday,0
U00668,2026-02-08,2,21.1,2,0,1,459,54,8692,2026-01-06,33,6,Sunday,1
U00668,2026-02-11,3,11.8,1,1,1,428,28,0,2026-01-06,36,7,Wednesday,0
U00668,2026-02-14,3,17.0,1,0,1,287,31,0,2026-01-06,39,7,Saturday,1
U00668,2026-02-22,1,32.8,3,0,0,694,82,0,2026-01-06,47,8,Sunday,1
U00668,2026-02-23,2,25.0,1,0,1,260,37,0,2026-01-06,48,9,Monday,0
U00668,2026-02-24,1,36.1,2,0,1,377,65,0,2026-01-06,49,9,Tuesday,0
U00668,2026-02-26,3,19.8,3,0,0,648,73,7138,2026-01-06,51,9,Thursday,0
U00668,2026-02-27,2,25.3,1,0,0,114,37,2088,2026-01-06,52,9,Friday,0
U00668,2026-02-28,2,25.6,1,0,0,345,37,10057,2026-01-06,53,9,Saturday,1
U00669,2026-01-11,1,34.9,2,0,1,257,64,0,2026-01-10,1,2,Sunday,1
U00669,2026-01-13,1,27.9,2,0,0,311,59,0,2026-01-10,3,3,Tuesday,0
U00669,2026-01-15,1,5.4,1,0,1,256,23,0,2026-01-10,5,3,Thursday,0
U00669,2026-01-16,1,37.0,1,0,1,484,45,0,2026-01-10,6,3,Friday,0
U00669,2026-01-17,2,9.6,1,0,0,292,26,0,2026-01-10,7,3,Saturday,1
U00669,2026-01-18,1,24.1,1,1,1,336,36,8548,2026-01-10,8,3,Sunday,1
U00669,2026-01-19,3,36.9,2,0,0,406,65,0,2026-01-10,9,4,Monday,0
U00669,2026-01-20,2,17.1,2,0,1,441,51,5386,2026-01-10,10,4,Tuesday,0
U00669,2026-01-21,1,16.2,1,1,0,266,31,0,2026-01-10,11,4,Wednesday,0
U00669,2026-01-23,1,30.4,1,0,1,283,41,0,2026-01-10,13,4,Friday,0
U00669,2026-01-29,1,84.8,3,0,0,987,119,0,2026-01-10,19,5,Thursday,0
U00669,2026-01-31,1,27.2,2,1,1,675,59,0,2026-01-10,21,5,Saturday,1
U00669,2026-02-01,2,31.0,1,0,0,459,41,0,2026-01-10,22,5,Sunday,1
U00669,2026-02-04,3,29.3,1,0,0,555,40,0,2026-01-10,25,6,Wednesday,0
U00669,2026-02-09,2,59.3,1,0,0,420,61,0,2026-01-10,30,7,Monday,0
U00669,2026-02-13,1,26.9,1,1,1,301,38,0,2026-01-10,34,7,Friday,0
U00669,2026-02-15,1,6.9,1,0,1,276,24,0,2026-01-10,36,7,Sunday,1
U00669,2026-02-23,1,17.6,1,0,0,225,32,6546,2026-01-10,44,9,Monday,0
U00669,2026-02-28,2,43.2,1,1,0,446,50,4782,2026-01-10,49,9,Saturday,1
U00669,2026-03-01,1,39.4,2,1,1,525,67,0,2026-01-10,50,9,Sunday,1
U00670,2026-01-17,2,33.2,1,0,0,366,43,0,2026-01-17,0,3,Saturday,1
U00670,2026-01-21,1,31.1,1,0,0,347,41,0,2026-01-17,4,4,Wednesday,0
U00670,2026-01-22,1,11.0,1,0,0,275,27,0,2026-01-17,5,4,Thursday,0
U00670,2026-01-24,1,24.3,1,0,0,210,37,0,2026-01-17,7,4,Saturday,1
U00670,2026-01-28,1,17.1,1,0,0,346,31,0,2026-01-17,11,5,Wednesday,0
U00670,2026-01-29,1,15.3,1,0,0,364,30,0,2026-01-17,12,5,Thursday,0
U00670,2026-01-31,2,36.3,1,0,0,396,45,2808,2026-01-17,14,5,Saturday,1
U00670,2026-02-01,3,26.1,1,0,0,245,38,0,2026-01-17,15,5,Sunday,1
U00670,2026-02-02,1,28.3,1,1,0,554,39,0,2026-01-17,16,6,Monday,0
U00670,2026-02-03,1,35.4,1,0,0,407,44,0,2026-01-17,17,6,Tuesday,0
U00670,2026-02-04,1,25.5,2,1,0,699,57,0,2026-01-17,18,6,Wednesday,0
U00670,2026-02-13,2,39.6,0,0,0,118,27,0,2026-01-17,27,7,Friday,0
U00670,2026-02-14,1,57.5,1,0,1,339,60,4624,2026-01-17,28,7,Saturday,1
U00670,2026-02-15,1,15.6,1,0,1,194,30,0,2026-01-17,29,7,Sunday,1
U00670,2026-02-16,3,31.9,0,0,0,95,22,7647,2026-01-17,30,8,Monday,0
U00670,2026-02-26,1,16.4,1,0,0,272,31,0,2026-01-17,40,9,Thursday,0
U00671,2026-01-24,2,12.5,1,0,0,142,28,6859,2026-01-23,1,4,Saturday,1
U00671,2026-01-27,2,24.0,2,0,1,892,56,8529,2026-01-23,4,5,Tuesday,0
U00671,2026-02-03,1,24.8,2,0,1,697,57,0,2026-01-23,11,6,Tuesday,0
U00671,2026-02-09,3,21.6,0,0,0,64,15,0,2026-01-23,17,7,Monday,0
U00671,2026-02-10,1,21.8,1,0,1,311,35,0,2026-01-23,18,7,Tuesday,0
U00671,2026-02-12,1,12.7,1,0,0,304,28,0,2026-01-23,20,7,Thursday,0
U00671,2026-02-16,1,42.3,2,0,1,529,69,0,2026-01-23,24,8,Monday,0
U00671,2026-02-20,1,18.3,1,0,0,319,32,888,2026-01-23,28,8,Friday,0
U00671,2026-02-22,1,13.7,1,1,1,266,29,0,2026-01-23,30,8,Sunday,1
U00671,2026-02-26,3,11.6,1,0,0,332,28,0,2026-01-23,34,9,Thursday,0
U00671,2026-02-27,1,12.9,1,0,0,345,29,0,2026-01-23,35,9,Friday,0
U00672,2026-02-23,2,44.5,1,0,0,346,51,0,2026-02-23,0,9,Monday,0
U00672,2026-02-24,1,12.7,1,1,1,324,28,7290,2026-02-23,1,9,Tuesday,0
U00672,2026-02-25,1,15.4,1,0,0,396,30,8036,2026-02-23,2,9,Wednesday,0
U00672,2026-02-27,1,18.7,1,0,0,290,33,4297,2026-02-23,4,9,Friday,0
U00672,2026-02-28,2,26.5,0,0,0,79,18,0,2026-02-23,5,9,Saturday,1
U00673,2026-01-10,1,31.2,1,0,0,398,41,0,2026-01-09,1,2,Saturday,1
U00673,2026-01-12,1,17.8,1,0,0,230,32,5227,2026-01-09,3,3,Monday,0
U00673,2026-01-13,1,8.4,1,0,0,156,25,4871,2026-01-09,4,3,Tuesday,0
U00673,2026-01-16,2,12.4,3,0,0,726,68,0,2026-01-09,7,3,Friday,0
U00673,2026-01-17,1,11.9,3,0,1,1199,68,110,2026-01-09,8,3,Saturday,1
U00673,2026-01-19,3,40.9,1,0,0,461,48,0,2026-01-09,10,4,Monday,0
U00673,2026-01-20,1,13.0,2,0,0,489,49,0,2026-01-09,11,4,Tuesday,0
U00673,2026-01-27,2,32.1,2,0,0,867,62,0,2026-01-09,18,5,Tuesday,0
U00673,2026-01-29,1,38.3,2,0,1,892,66,0,2026-01-09,20,5,Thursday,0
U00673,2026-01-30,1,32.9,1,0,0,280,43,4554,2026-01-09,21,5,Friday,0
U00673,2026-02-01,2,33.4,0,1,0,100,23,0,2026-01-09,23,5,Sunday,1
U00673,2026-02-04,1,27.9,1,0,1,398,39,0,2026-01-09,26,6,Wednesday,0
U00673,2026-02-08,2,17.7,1,1,1,280,32,0,2026-01-09,30,6,Sunday,1
U00673,2026-02-17,2,32.8,3,1,1,963,82,0,2026-01-09,39,8,Tuesday,0
U00673,2026-02-20,2,21.4,1,1,0,205,34,0,2026-01-09,42,8,Friday,0
U00673,2026-02-22,1,16.1,2,0,0,585,51,0,2026-01-09,44,8,Sunday,1
U00673,2026-02-23,1,28.0,2,0,0,696,59,11499,2026-01-09,45,9,Monday,0
U00673,2026-02-26,1,23.5,1,0,1,259,36,0,2026-01-09,48,9,Thursday,0
U00674,2026-01-15,2,19.5,3,1,0,206,73,0,2026-01-13,2,3,Thursday,0
U00674,2026-01-16,1,48.6,1,0,0,191,54,0,2026-01-13,3,3,Friday,0
U00674,2026-01-19,1,23.9,1,0,1,259,36,0,2026-01-13,6,4,Monday,0
U00674,2026-01-24,1,24.0,1,0,0,448,36,6435,2026-01-13,11,4,Saturday,1
U00674,2026-01-27,2,48.3,3,0,0,1035,93,12053,2026-01-13,14,5,Tuesday,0
U00674,2026-01-28,1,18.9,1,0,0,178,33,0,2026-01-13,15,5,Wednesday,0
U00674,2026-01-30,1,51.5,1,0,0,418,56,8293,2026-01-13,17,5,Friday,0
U00674,2026-01-31,1,12.9,2,0,1,436,49,0,2026-01-13,18,5,Saturday,1
U00674,2026-02-01,2,7.5,0,0,0,50,5,0,2026-01-13,19,5,Sunday,1
U00674,2026-02-04,2,22.3,0,0,0,66,15,0,2026-01-13,22,6,Wednesday,0
U00674,2026-02-11,1,24.3,3,0,0,785,77,0,2026-01-13,29,7,Wednesday,0
U00674,2026-02-12,1,23.4,2,0,0,524,56,0,2026-01-13,30,7,Thursday,0
U00674,2026-02-19,1,15.5,2,0,0,501,50,8668,2026-01-13,37,8,Thursday,0
U00674,2026-02-20,2,22.9,0,1,1,68,16,0,2026-01-13,38,8,Friday,0
U00674,2026-02-21,1,18.1,1,0,0,318,32,0,2026-01-13,39,8,Saturday,1
U00674,2026-02-26,2,22.4,1,0,1,185,35,0,2026-01-13,44,9,Thursday,0
U00674,2026-03-01,1,19.1,1,1,1,292,33,0,2026-01-13,47,9,Sunday,1
U00675,2026-01-22,1,22.2,2,0,0,644,55,0,2026-01-22,0,4,Thursday,0
U00675,2026-01-23,1,8.0,1,1,0,162,25,0,2026-01-22,1,4,Friday,0
U00675,2026-01-28,1,14.9,2,0,0,518,50,0,2026-01-22,6,5,Wednesday,0
U00675,2026-01-29,1,47.3,1,0,0,363,53,0,2026-01-22,7,5,Thursday,0
U00675,2026-02-01,1,22.4,1,0,0,351,35,9049,2026-01-22,10,5,Sunday,1
U00675,2026-02-17,1,13.7,1,0,0,206,29,0,2026-01-22,26,8,Tuesday,0
U00675,2026-02-19,1,20.5,2,0,1,338,54,0,2026-01-22,28,8,Thursday,0
U00675,2026-02-21,1,26.2,1,0,0,524,38,3910,2026-01-22,30,8,Saturday,1
U00675,2026-02-23,1,32.3,1,0,1,470,42,7770,2026-01-22,32,9,Monday,0
U00676,2026-02-23,1,36.9,2,0,0,588,65,6962,2026-02-23,0,9,Monday,0
U00676,2026-02-24,1,24.3,2,0,1,859,57,0,2026-02-23,1,9,Tuesday,0
U00676,2026-02-25,1,25.7,1,0,0,496,37,0,2026-02-23,2,9,Wednesday,0
U00677,2026-01-11,2,10.5,2,0,0,578,47,0,2026-01-11,0,2,Sunday,1
U00677,2026-01-12,1,16.3,1,0,0,203,31,0,2026-01-11,1,3,Monday,0
U00677,2026-01-13,1,14.0,1,0,0,185,29,4201,2026-01-11,2,3,Tuesday,0
U00677,2026-01-18,1,20.4,2,0,1,418,54,4552,2026-01-11,7,3,Sunday,1
U00677,2026-01-20,2,31.7,1,0,0,381,42,0,2026-01-11,9,4,Tuesday,0
U00677,2026-01-24,1,20.9,1,0,0,396,34,0,2026-01-11,13,4,Saturday,1
U00677,2026-01-30,1,61.0,1,0,0,430,62,0,2026-01-11,19,5,Friday,0
U00677,2026-02-05,2,25.9,1,0,0,330,38,2300,2026-01-11,25,6,Thursday,0
U00677,2026-02-06,2,53.5,2,0,0,605,77,0,2026-01-11,26,6,Friday,0
U00677,2026-02-20,3,25.9,1,1,0,230,38,0,2026-01-11,40,8,Friday,0
U00677,2026-03-01,3,13.9,2,0,1,520,49,5349,2026-01-11,49,9,Sunday,1
U00678,2026-01-27,1,23.0,1,0,1,288,36,0,2026-01-27,0,5,Tuesday,0
U00678,2026-01-28,2,43.3,0,0,1,129,30,8901,2026-01-27,1,5,Wednesday,0
U00678,2026-01-29,1,58.9,1,0,1,418,61,0,2026-01-27,2,5,Thursday,0
U00678,2026-01-30,2,81.9,1,1,1,451,77,0,2026-01-27,3,5,Friday,0
U00678,2026-01-31,1,17.2,2,0,1,587,52,11605,2026-01-27,4,5,Saturday,1
U00678,2026-02-01,2,31.2,0,0,1,93,21,0,2026-01-27,5,5,Sunday,1
U00678,2026-02-03,1,16.2,3,0,0,447,71,0,2026-01-27,7,6,Tuesday,0
U00678,2026-02-05,1,36.7,1,1,1,347,45,0,2026-01-27,9,6,Thursday,0
U00678,2026-02-06,2,77.7,0,1,0,233,54,3186,2026-01-27,10,6,Friday,0
U00678,2026-02-07,1,56.8,1,0,1,593,59,0,2026-01-27,11,6,Saturday,1
U00678,2026-02-09,1,71.0,1,1,0,347,69,0,2026-01-27,13,7,Monday,0
U00678,2026-02-10,2,18.6,1,1,0,279,33,1235,2026-01-27,14,7,Tuesday,0
U00678,2026-02-12,1,11.6,2,0,1,477,48,0,2026-01-27,16,7,Thursday,0
U00678,2026-02-14,1,25.9,1,1,0,210,38,0,2026-01-27,18,7,Saturday,1
U00678,2026-02-18,1,19.5,1,1,1,233,33,1695,2026-01-27,22,8,Wednesday,0
U00678,2026-02-19,2,37.8,0,0,1,113,26,0,2026-01-27,23,8,Thursday,0
U00678,2026-02-20,1,20.9,1,0,0,257,34,0,2026-01-27,24,8,Friday,0
U00678,2026-02-24,1,83.7,2,1,0,746,98,4438,2026-01-27,28,9,Tuesday,0
U00678,2026-02-25,1,59.9,2,0,1,457,81,7782,2026-01-27,29,9,Wednesday,0
U00679,2026-01-10,1,20.8,1,0,1,218,34,6984,2026-01-09,1,2,Saturday,1
U00679,2026-01-11,1,16.4,1,1,0,145,31,0,2026-01-09,2,2,Sunday,1
U00679,2026-01-12,2,44.9,0,0,0,134,31,4495,2026-01-09,3,3,Monday,0
U00679,2026-01-13,1,29.8,2,1,0,830,60,0,2026-01-09,4,3,Tuesday,0
U00679,2026-01-24,2,21.7,1,0,0,356,35,6274,2026-01-09,15,4,Saturday,1
U00679,2026-01-25,1,14.9,2,0,0,585,50,0,2026-01-09,16,4,Sunday,1
U00679,2026-01-26,1,20.8,1,0,0,323,34,0,2026-01-09,17,5,Monday,0
U00679,2026-01-28,1,10.4,2,0,0,553,47,6277,2026-01-09,19,5,Wednesday,0
U00679,2026-01-31,1,42.2,1,0,1,390,49,0,2026-01-09,22,5,Saturday,1
U00679,2026-02-01,1,35.2,1,0,1,458,44,7934,2026-01-09,23,5,Sunday,1
U00679,2026-02-07,1,19.5,1,1,1,283,33,5483,2026-01-09,29,6,Saturday,1
U00679,2026-02-24,1,10.8,1,0,1,383,27,0,2026-01-09,46,9,Tuesday,0
U00680,2026-02-17,1,23.3,1,0,1,224,36,0,2026-02-17,0,8,Tuesday,0
U00680,2026-02-19,1,24.0,2,0,0,463,56,0,2026-02-17,2,8,Thursday,0
U00680,2026-02-22,1,14.0,3,1,0,871,69,8892,2026-02-17,5,8,Sunday,1
U00680,2026-02-25,2,55.2,0,0,1,165,38,0,2026-02-17,8,9,Wednesday,0
U00681,2026-01-02,2,19.8,0,0,0,59,13,0,2026-01-02,0,1,Friday,0
U00681,2026-01-03,1,34.8,2,0,0,582,64,0,2026-01-02,1,1,Saturday,1
U00681,2026-01-06,1,27.9,1,0,1,349,39,7403,2026-01-02,4,2,Tuesday,0
U00681,2026-01-09,1,9.4,1,0,0,319,26,3999,2026-01-02,7,2,Friday,0
U00681,2026-01-12,1,7.2,1,0,1,284,25,0,2026-01-02,10,3,Monday,0
U00681,2026-01-13,1,17.8,1,0,0,256,32,6664,2026-01-02,11,3,Tuesday,0
U00681,2026-01-15,2,18.6,1,1,0,198,33,0,2026-01-02,13,3,Thursday,0
U00681,2026-01-16,2,17.4,1,1,0,211,32,0,2026-01-02,14,3,Friday,0
U00681,2026-01-17,1,36.3,1,0,1,386,45,5478,2026-01-02,15,3,Saturday,1
U00681,2026-01-21,1,22.2,1,0,0,92,35,0,2026-01-02,19,4,Wednesday,0
U00681,2026-01-26,1,38.3,1,0,0,442,46,0,2026-01-02,24,5,Monday,0
U00681,2026-01-29,1,22.2,1,0,0,246,35,0,2026-01-02,27,5,Thursday,0
U00681,2026-01-30,2,29.9,0,0,0,89,20,8930,2026-01-02,28,5,Friday,0
U00681,2026-02-03,1,23.8,1,0,0,163,36,0,2026-01-02,32,6,Tuesday,0
U00681,2026-02-04,1,26.3,1,0,0,333,38,1548,2026-01-02,33,6,Wednesday,0
U00681,2026-02-14,1,16.6,1,0,0,418,31,4187,2026-01-02,43,7,Saturday,1
U00681,2026-02-25,1,16.8,1,0,1,315,31,7533,2026-01-02,54,9,Wednesday,0
U00681,2026-02-28,2,31.8,1,0,0,257,42,0,2026-01-02,57,9,Saturday,1
U00681,2026-03-01,1,19.2,1,0,0,373,33,5400,2026-01-02,58,9,Sunday,1
U00682,2026-01-02,2,29.6,1,1,0,396,40,7189,2026-01-02,0,1,Friday,0
U00682,2026-01-03,1,16.8,1,0,1,250,31,0,2026-01-02,1,1,Saturday,1
U00682,2026-01-04,1,35.0,1,0,0,321,44,7419,2026-01-02,2,1,Sunday,1
U00682,2026-01-05,1,31.1,1,0,0,420,41,0,2026-01-02,3,2,Monday,0
U00682,2026-01-08,1,14.1,1,0,1,426,29,0,2026-01-02,6,2,Thursday,0
U00682,2026-01-09,1,22.2,1,1,0,238,35,7397,2026-01-02,7,2,Friday,0
U00682,2026-01-12,2,29.9,1,0,0,328,40,7877,2026-01-02,10,3,Monday,0
U00682,2026-01-13,1,24.2,2,0,1,595,56,6174,2026-01-02,11,3,Tuesday,0
U00682,2026-01-18,1,23.2,2,0,0,585,56,10071,2026-01-02,16,3,Sunday,1
U00682,2026-01-19,1,30.6,2,1,0,759,61,0,2026-01-02,17,4,Monday,0
U00682,2026-01-20,2,25.1,1,0,0,382,37,6139,2026-01-02,18,4,Tuesday,0
U00682,2026-01-27,1,82.3,1,0,1,581,77,0,2026-01-02,25,5,Tuesday,0
U00682,2026-01-30,1,24.4,1,0,0,390,37,7222,2026-01-02,28,5,Friday,0
U00682,2026-01-31,1,30.5,3,0,0,1472,81,0,2026-01-02,29,5,Saturday,1
U00682,2026-02-02,1,25.1,1,0,0,342,37,8551,2026-01-02,31,6,Monday,0
U00682,2026-02-04,3,15.4,1,0,1,257,30,1624,2026-01-02,33,6,Wednesday,0
U00682,2026-02-06,2,25.7,0,0,1,77,17,7671,2026-01-02,35,6,Friday,0
U00682,2026-02-08,1,6.6,1,0,0,308,24,4855,2026-01-02,37,6,Sunday,1
U00682,2026-02-09,1,35.5,1,0,1,321,44,0,2026-01-02,38,7,Monday,0
U00682,2026-02-10,1,23.4,1,0,0,298,36,0,2026-01-02,39,7,Tuesday,0
U00682,2026-02-12,1,25.0,2,1,0,620,57,0,2026-01-02,41,7,Thursday,0
